Sample ID,Species (CV),Species NCBI Taxonomy ID,Donor id,Genotype,Modality  (CV),Technique  (CV),Anatomical Structure (CV),Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),Project (CV),R24 Name (CV),R24 link,Comments,Metadata Submission,Wrangler Notes
661478083,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-372785,,transcriptomics,SMART-seq v4,AI,Cells,64,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse AI,2019Q1,Corrected structures/projects
661478112,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-372785,,transcriptomics,SMART-seq v4,AI,Cells,56,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse AI,2019Q1,Corrected structures/projects
661478151,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-372785,,transcriptomics,SMART-seq v4,AI,Cells,56,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse AI,2019Q1,Corrected structures/projects
661478153,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-372785,,transcriptomics,SMART-seq v4,AI,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse AI,2019Q1,Corrected structures/projects
661478167,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-372785,,transcriptomics,SMART-seq v4,AI,Cells,13,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse AI,2019Q1,Corrected structures/projects
662848304,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-372787,,transcriptomics,SMART-seq v4,ENGm,Cells,120,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse ENTm,2019Q1,Corrected structures/projects
662848306,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-372787,,transcriptomics,SMART-seq v4,ENGm,Cells,120,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse ENTm,2019Q1,Corrected structures/projects
662854184,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-372787,,transcriptomics,SMART-seq v4,ENGm,Cells,74,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse ENTm,2019Q1,Corrected structures/projects
662854522,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-372787,,transcriptomics,SMART-seq v4,ENGm,Cells,85,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse ENTm,2019Q1,Corrected structures/projects
662855256,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-372787,,transcriptomics,SMART-seq v4,ENGm,Cells,113,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse ENTm,2019Q1,Corrected structures/projects
694830121,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-387397,,transcriptomics,SMART-seq v4,MOp,Cells,56,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse MOp - L1, L2/3, L5, L6",2019Q1,Corrected structures/projects
694830482,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-387397,,transcriptomics,SMART-seq v4,MOp,Cells,56,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse MOp - L1, L2/3, L5, L6",2019Q1,Corrected structures/projects
694830607,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-387397,,transcriptomics,SMART-seq v4,MOp,Cells,56,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse MOp - L1, L2/3, L5, L6",2019Q1,Corrected structures/projects
694831106,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-387397,,transcriptomics,SMART-seq v4,MOp,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse MOp - L1, L2/3, L5, L6",2019Q1,Corrected structures/projects
694831616,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-387397,,transcriptomics,SMART-seq v4,MOp,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse MOp - L1, L2/3, L5, L6",2019Q1,Corrected structures/projects
694832179,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-387397,,transcriptomics,SMART-seq v4,MOp,Cells,56,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse MOp - L1, L2/3, L5, L6",2019Q1,Corrected structures/projects
694849092,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-387399,,transcriptomics,SMART-seq v4,MOp,Cells,56,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse MOp - L1, L2/3, L5, L6",2019Q1,Corrected structures/projects
694849094,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-387399,,transcriptomics,SMART-seq v4,MOp,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse MOp - L1, L2/3, L5, L6",2019Q1,Corrected structures/projects
694850567,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-387399,,transcriptomics,SMART-seq v4,MOp,Cells,56,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse MOp - L1, L2/3, L5, L6",2019Q1,Corrected structures/projects
694850968,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-387399,,transcriptomics,SMART-seq v4,MOp,Cells,56,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse MOp - L1, L2/3, L5, L6",2019Q1,Corrected structures/projects
694851607,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-387399,,transcriptomics,SMART-seq v4,MOp,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse MOp - L1, L2/3, L5, L6",2019Q1,Corrected structures/projects
694852132,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-387399,,transcriptomics,SMART-seq v4,MOp,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse MOp - L1, L2/3, L5, L6",2019Q1,Corrected structures/projects
696500217,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-387400,,transcriptomics,SMART-seq v4,MOp,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse MOp - L1, L2/3, L5, L6",2019Q1,Corrected structures/projects
696500986,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-387400,,transcriptomics,SMART-seq v4,MOp,Cells,56,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse MOp - L1, L2/3, L5, L6",2019Q1,Corrected structures/projects
696501825,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-387400,,transcriptomics,SMART-seq v4,MOp,Cells,56,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse MOp - L1, L2/3, L5, L6",2019Q1,Corrected structures/projects
696501949,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-387400,,transcriptomics,SMART-seq v4,MOp,Cells,56,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse MOp - L1, L2/3, L5, L6",2019Q1,Corrected structures/projects
696534285,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-387400,,transcriptomics,SMART-seq v4,MOp,Cells,56,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse MOp - L1, L2/3, L5, L6",2019Q1,Corrected structures/projects
696534292,mouse,NCBI:txid10090,Slc32a1-IRES-Cre;Ai14-387400,,transcriptomics,SMART-seq v4,MOp,Cells,56,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse MOp - L1, L2/3, L5, L6",2019Q1,Corrected structures/projects
546398459,mouse,NCBI:txid10090,Slc6a3-Cre;Ai14(BT)-270881,,transcriptomics,SMART-seq v4,MOs,Cells,17,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4_viral,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer_viral/},"Mouse ALM - L1, L2/3, L5, L6",2019Q1,Corrected structures/projects; ALM temporarily repersented by Mos
496298527,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-222454,,transcriptomics,SMART-seq v4,VISp2/3,Cells,32,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L2/3,2019Q1,Corrected structures/projects
496298530,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-222454,,transcriptomics,SMART-seq v4,VISp4,Cells,18,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L4,2019Q1,Corrected structures/projects
496298536,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-222454,,transcriptomics,SMART-seq v4,VISp5,Cells,30,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L5,2019Q1,Corrected structures/projects
500961810,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-227236,,transcriptomics,SMART-seq v4,VISp5,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L5,2019Q1,Corrected structures/projects
500961818,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-227236,,transcriptomics,SMART-seq v4,VISp6a,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L6,2019Q1,Corrected structures/projects
500961824,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-227236,,transcriptomics,SMART-seq v4,VISp2/3,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L2/3,2019Q1,Corrected structures/projects
500961827,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-227236,,transcriptomics,SMART-seq v4,VISp4,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L4,2019Q1,Corrected structures/projects
500961837,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-227236,,transcriptomics,SMART-seq v4,VISp6a,Cells,64,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L6,2019Q1,Corrected structures/projects
501007176,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-227800,,transcriptomics,SMART-seq v4,VISp2/3,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L2/3,2019Q1,Corrected structures/projects
501007183,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-227800,,transcriptomics,SMART-seq v4,VISp4,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L4,2019Q1,Corrected structures/projects
501007204,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-227800,,transcriptomics,SMART-seq v4,VISp5,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L5,2019Q1,Corrected structures/projects
501007299,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-227800,,transcriptomics,SMART-seq v4,VISp6a,Cells,44,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L6,2019Q1,Corrected structures/projects
501007303,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-227800,,transcriptomics,SMART-seq v4,VISp6a,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L6,2019Q1,Corrected structures/projects
501217739,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-227802,,transcriptomics,SMART-seq v4,VISp2/3,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L2/3,2019Q1,Corrected structures/projects
501217746,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-227802,,transcriptomics,SMART-seq v4,VISp4,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L4,2019Q1,Corrected structures/projects
501217751,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-227802,,transcriptomics,SMART-seq v4,VISp5,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L5,2019Q1,Corrected structures/projects
501217898,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-227802,,transcriptomics,SMART-seq v4,VISp6a,Cells,33,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L6,2019Q1,Corrected structures/projects
501217901,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-227802,,transcriptomics,SMART-seq v4,VISp6a,Cells,47,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L6,2019Q1,Corrected structures/projects
501488335,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-227804,,transcriptomics,SMART-seq v4,VISp6a,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L6,2019Q1,Corrected structures/projects
501488406,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-227804,,transcriptomics,SMART-seq v4,VISp6a,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L6,2019Q1,Corrected structures/projects
501488410,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-227804,,transcriptomics,SMART-seq v4,VISp5,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L5,2019Q1,Corrected structures/projects
501488414,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-227804,,transcriptomics,SMART-seq v4,VISp4,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L4,2019Q1,Corrected structures/projects
501488425,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-227804,,transcriptomics,SMART-seq v4,VISp2/3,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L2/3,2019Q1,Corrected structures/projects
509611028,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-236153,,transcriptomics,SMART-seq v4,VISp2/3,Cells,24,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L2/3,2019Q1,Corrected structures/projects
509611033,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-236153,,transcriptomics,SMART-seq v4,VISp4,Cells,24,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L4,2019Q1,Corrected structures/projects
509611041,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-236153,,transcriptomics,SMART-seq v4,VISp5,Cells,16,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L5,2019Q1,Corrected structures/projects
509611046,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-236153,,transcriptomics,SMART-seq v4,VISp6a,Cells,16,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L6,2019Q1,Corrected structures/projects
509611055,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-236153,,transcriptomics,SMART-seq v4,VISp5,Cells,32,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L5,2019Q1,Corrected structures/projects
509611059,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-236153,,transcriptomics,SMART-seq v4,VISp6a,Cells,40,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L6,2019Q1,Corrected structures/projects
511221210,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-237300,,transcriptomics,SMART-seq v4,VISp5,Cells,40,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L5,2019Q1,Corrected structures/projects
511221244,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-237300,,transcriptomics,SMART-seq v4,VISp6a,Cells,40,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L6,2019Q1,Corrected structures/projects
511221276,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-237300,,transcriptomics,SMART-seq v4,VISp2/3,Cells,40,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L2/3,2019Q1,Corrected structures/projects
511221284,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-237300,,transcriptomics,SMART-seq v4,VISp4,Cells,40,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L4,2019Q1,Corrected structures/projects
511221800,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-237300,,transcriptomics,SMART-seq v4,VISp6a,Cells,40,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L6,2019Q1,Corrected structures/projects
511221959,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-237300,,transcriptomics,SMART-seq v4,VISp5,Cells,40,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L5,2019Q1,Corrected structures/projects
511459826,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-237303,,transcriptomics,SMART-seq v4,VISp2/3,Cells,40,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L2/3,2019Q1,Corrected structures/projects
511459829,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-237303,,transcriptomics,SMART-seq v4,VISp6a,Cells,40,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L6,2019Q1,Corrected structures/projects
511459832,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-237303,,transcriptomics,SMART-seq v4,VISp4,Cells,40,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L4,2019Q1,Corrected structures/projects
511459837,mouse,NCBI:txid10090,Snap25-IRES2-Cre;Ai14-237303,,transcriptomics,SMART-seq v4,VISp2/3,Cells,40,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L2/3,2019Q1,Corrected structures/projects
