Sample ID,Species (CV),Species NCBI Taxonomy ID,Donor id,Genotype,Modality  (CV),Technique  (CV),CORRECTED Anatomical Structure,Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),R24 Name (CV),R24 link,Metadata Submission,Data Collection (CV),Project (CV)
20180704_sample_2,mouse,NCBI:txid10090,mouse_PZPYT,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180704_sample_3,mouse,NCBI:txid10090,mouse_PZPYT,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180704_sample_4,mouse,NCBI:txid10090,mouse_PZPYT,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180704_sample_5,mouse,NCBI:txid10090,mouse_PZPYT,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180705_sample_1,mouse,NCBI:txid10090,mouse_QBAPL,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180705_sample_4,mouse,NCBI:txid10090,mouse_QBAPL,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180709_sample_2,mouse,NCBI:txid10090,mouse_EEWII,Viaat-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180709_sample_3,mouse,NCBI:txid10090,mouse_EEWII,Viaat-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180709_sample_4,mouse,NCBI:txid10090,mouse_EEWII,Viaat-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180709_sample_6,mouse,NCBI:txid10090,mouse_EEWII,Viaat-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180710_sample_1,mouse,NCBI:txid10090,mouse_CSPPC,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180710_sample_2,mouse,NCBI:txid10090,mouse_CSPPC,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180710_sample_3,mouse,NCBI:txid10090,mouse_CSPPC,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180710_sample_5,mouse,NCBI:txid10090,mouse_CSPPC,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180711_sample_1,mouse,NCBI:txid10090,mouse_TXVXA,Sst-IRES-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180711_sample_2,mouse,NCBI:txid10090,mouse_TXVXA,Sst-IRES-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180711_sample_3,mouse,NCBI:txid10090,mouse_TXVXA,Sst-IRES-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180711_sample_4,mouse,NCBI:txid10090,mouse_TXVXA,Sst-IRES-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180712_sample_11,mouse,NCBI:txid10090,mouse_XTKQH,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180712_sample_12,mouse,NCBI:txid10090,mouse_XTKQH,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180712_sample_13,mouse,NCBI:txid10090,mouse_XTKQH,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180712_sample_14,mouse,NCBI:txid10090,mouse_XTKQH,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180712_sample_15,mouse,NCBI:txid10090,mouse_XTKQH,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180712_sample_2,mouse,NCBI:txid10090,mouse_XTKQH,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180712_sample_3,mouse,NCBI:txid10090,mouse_XTKQH,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180712_sample_5,mouse,NCBI:txid10090,mouse_XTKQH,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180717_sample_1,mouse,NCBI:txid10090,mouse_DFHTC,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180717_sample_2,mouse,NCBI:txid10090,mouse_DFHTC,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180717_sample_3,mouse,NCBI:txid10090,mouse_DFHTC,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180717_sample_4,mouse,NCBI:txid10090,mouse_DFHTC,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180717_sample_6,mouse,NCBI:txid10090,mouse_DFHTC,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180717_sample_7,mouse,NCBI:txid10090,mouse_DFHTC,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180718_sample_2,mouse,NCBI:txid10090,mouse_PYCYR,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180718_sample_3,mouse,NCBI:txid10090,mouse_PYCYR,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180718_sample_4,mouse,NCBI:txid10090,mouse_PYCYR,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180719_sample_1,mouse,NCBI:txid10090,mouse_NRBVC,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180719_sample_4,mouse,NCBI:txid10090,mouse_NRBVC,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180720_sample_2,mouse,NCBI:txid10090,mouse_PIDAD,wt/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180720_sample_3,mouse,NCBI:txid10090,mouse_PIDAD,wt/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180720_sample_5,mouse,NCBI:txid10090,mouse_PIDAD,wt/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180725_sample_3,mouse,NCBI:txid10090,mouse_ANUPT,Viaat-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180725_sample_4,mouse,NCBI:txid10090,mouse_ANUPT,Viaat-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180725_sample_6,mouse,NCBI:txid10090,mouse_ANUPT,Viaat-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180725_sample_7,mouse,NCBI:txid10090,mouse_ANUPT,Viaat-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180725_sample_9,mouse,NCBI:txid10090,mouse_ANUPT,Viaat-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180726_sample_3,mouse,NCBI:txid10090,mouse_XHGCQ,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180726_sample_4,mouse,NCBI:txid10090,mouse_XHGCQ,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180726_sample_5,mouse,NCBI:txid10090,mouse_XHGCQ,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180726_sample_6,mouse,NCBI:txid10090,mouse_XHGCQ,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180726_sample_7,mouse,NCBI:txid10090,mouse_XHGCQ,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180817_sample_2,mouse,NCBI:txid10090,mouse_APLSV,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180817_sample_3,mouse,NCBI:txid10090,mouse_APLSV,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180817_sample_4,mouse,NCBI:txid10090,mouse_APLSV,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180817_sample_5,mouse,NCBI:txid10090,mouse_APLSV,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180817_sample_6,mouse,NCBI:txid10090,mouse_APLSV,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180817_sample_7,mouse,NCBI:txid10090,mouse_APLSV,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180820_sample_1,mouse,NCBI:txid10090,mouse_WVNFF,Sst-IRES-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180820_sample_2,mouse,NCBI:txid10090,mouse_WVNFF,Sst-IRES-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180820_sample_3,mouse,NCBI:txid10090,mouse_WVNFF,Sst-IRES-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180820_sample_4,mouse,NCBI:txid10090,mouse_WVNFF,Sst-IRES-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180820_sample_5,mouse,NCBI:txid10090,mouse_WVNFF,Sst-IRES-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180820_sample_6,mouse,NCBI:txid10090,mouse_WVNFF,Sst-IRES-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180820_sample_7,mouse,NCBI:txid10090,mouse_WVNFF,Sst-IRES-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180822_sample_1,mouse,NCBI:txid10090,mouse_MSVHB,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180822_sample_2,mouse,NCBI:txid10090,mouse_MSVHB,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180822_sample_3,mouse,NCBI:txid10090,mouse_MSVHB,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180822_sample_4,mouse,NCBI:txid10090,mouse_MSVHB,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180822_sample_6,mouse,NCBI:txid10090,mouse_MSVHB,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180822_sample_7,mouse,NCBI:txid10090,mouse_MSVHB,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180828_sample_2,mouse,NCBI:txid10090,mouse_UAOAE,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180828_sample_3,mouse,NCBI:txid10090,mouse_UAOAE,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180828_sample_4,mouse,NCBI:txid10090,mouse_UAOAE,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180828_sample_5,mouse,NCBI:txid10090,mouse_UAOAE,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180828_sample_6,mouse,NCBI:txid10090,mouse_UAOAE,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180828_sample_7,mouse,NCBI:txid10090,mouse_UAOAE,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180828_sample_8,mouse,NCBI:txid10090,mouse_UAOAE,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180829_sample_1,mouse,NCBI:txid10090,mouse_PSDCQ,Sst-IRES-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180829_sample_2,mouse,NCBI:txid10090,mouse_PSDCQ,Sst-IRES-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180829_sample_3,mouse,NCBI:txid10090,mouse_PSDCQ,Sst-IRES-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180829_sample_4,mouse,NCBI:txid10090,mouse_PSDCQ,Sst-IRES-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180829_sample_5,mouse,NCBI:txid10090,mouse_PSDCQ,Sst-IRES-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180829_sample_6,mouse,NCBI:txid10090,mouse_PSDCQ,Sst-IRES-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180829_sample_7,mouse,NCBI:txid10090,mouse_PSDCQ,Sst-IRES-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180829_sample_8,mouse,NCBI:txid10090,mouse_PSDCQ,Sst-IRES-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180830_sample_1,mouse,NCBI:txid10090,mouse_QLNUF,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180830_sample_2,mouse,NCBI:txid10090,mouse_QLNUF,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180830_sample_5,mouse,NCBI:txid10090,mouse_QLNUF,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
20180830_sample_6,mouse,NCBI:txid10090,mouse_QLNUF,Pvalb-Cre/wt; Ai9/wt,transcriptomics,Patch-seq;SMART-seq v4,MOp,cells,1,Baylor College of Medicine,Andreas Tolias,1U19MH114830-01,NEMO,,2020Q1,zeng_tolias_pseq_t,zeng_tolias_pseq_proj
